work_id,state,district,mp_name,vendor_name,sanctioned_amount_inr,expenditure_inr,utilization_ratio,flag_fund_splitting,flag_fiscal_dumping,flag_cost_overrun,flag_ghost_fast,flag_round_invoice,iso_pred,composite_risk_score,final_pred
MPLAD104369,Gujarat,Ahmedabad,MP_015,Vendor_061,1606451.4,805125.13,0.5011823762611182,0,0,0,0,0,-1,39.5,1
MPLAD104370,Assam,Silchar,MP_076,Vendor_011,1854469.47,1645106.27,0.8871034528274009,0,0,0,0,0,-1,80.2,1
MPLAD104371,Tamil Nadu,Coimbatore,MP_078,Vendor_015,492922.77,54990.28,0.11155962626761996,0,0,0,0,0,1,10.6,0
MPLAD104372,Odisha,Cuttack,MP_039,Vendor_061,923800.45,923800.45,1.0,0,0,0,0,0,1,29.5,0
MPLAD104373,Madhya Pradesh,Bhopal,MP_033,Vendor_076,3245543.38,2427040.25,0.7478070590447631,0,0,0,0,0,1,32.7,0
MPLAD104374,Punjab,Ludhiana,MP_124,Vendor_054,530765.96,506005.65,0.9533498531066311,0,0,0,0,0,-1,62.2,1
MPLAD104375,Punjab,Ludhiana,MP_124,Vendor_078,316261.35,239708.96,0.7579457938821801,0,0,0,0,0,1,18.4,0
MPLAD104376,Uttar Pradesh,Lucknow,MP_049,Vendor_011,556435.27,0.0,0.0,0,0,0,0,1,-1,72.4,1
MPLAD104377,Tamil Nadu,Coimbatore,MP_037,Vendor_071,741059.57,271688.58,0.3666217818359731,0,0,0,0,0,1,7.1,0
MPLAD104378,Assam,Dibrugarh,MP_075,Vendor_008,1700325.78,647924.79,0.3810592050189347,0,0,0,0,0,1,27.6,0
MPLAD104379,Maharashtra,Mumbai,MP_069,Vendor_034,944776.1,847072.23,0.8965851591715751,0,0,0,0,0,1,14.5,0
MPLAD104380,Odisha,Rourkela,MP_013,Vendor_055,908778.7,889546.65,0.9788374771547793,0,0,0,0,0,1,20.0,0
MPLAD104381,Bihar,Patna,MP_050,Vendor_074,1069063.89,383681.81,0.3588951171103535,0,0,0,0,0,1,31.0,0
MPLAD104382,West Bengal,Siliguri,MP_111,Vendor_018,1551918.51,688226.43,0.4434681496259749,0,0,0,0,0,1,6.5,0
MPLAD104383,Assam,Dibrugarh,MP_075,Vendor_092,2672942.01,2351749.7,0.8798356609315293,0,0,0,0,0,1,17.9,0
MPLAD104384,Chhattisgarh,Bilaspur,MP_094,Vendor_031,3359276.33,727847.63,0.21666798396427245,0,0,0,0,0,1,23.8,0
MPLAD104385,Uttar Pradesh,Varanasi,MP_096,Vendor_075,902677.87,703552.67,0.7794061352141047,0,0,0,0,0,-1,60.8,1
MPLAD104386,Chhattisgarh,Bilaspur,MP_130,Vendor_040,1131128.43,287913.01,0.2545360918918818,0,0,0,0,0,1,31.0,0
MPLAD104387,Punjab,Jalandhar,MP_114,Vendor_094,3226749.79,2868583.49,0.8890009070086591,0,0,0,0,0,1,17.1,0
MPLAD104388,Karnataka,Hubballi,MP_029,Vendor_028,2992000.77,2515037.79,0.8405872803301451,0,0,0,0,0,-1,39.5,1
MPLAD104389,Punjab,Ludhiana,MP_141,Vendor_046,2464948.3,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104390,Assam,Dibrugarh,MP_065,Vendor_112,1082723.55,444835.55,0.41084868801459057,0,0,0,0,0,1,10.7,0
MPLAD104391,Gujarat,Surat,MP_097,Vendor_028,625733.0,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104392,Maharashtra,Nashik,MP_011,Vendor_030,3175513.94,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104393,Kerala,Kochi,MP_104,Vendor_067,2814077.47,758680.94,0.2696020092154748,0,0,0,0,0,1,26.0,0
MPLAD104394,Telangana,Hyderabad,MP_143,Vendor_098,879439.61,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104395,Punjab,Jalandhar,MP_139,Vendor_086,1398804.63,405030.85,0.2895549823852099,0,0,0,0,0,1,21.2,0
MPLAD104396,Gujarat,Surat,MP_122,Vendor_112,1662866.08,1503936.35,0.9044242155688208,0,0,0,0,0,-1,43.3,1
MPLAD104397,Punjab,Ludhiana,MP_101,Vendor_051,1046292.05,509642.06,0.48709350319540323,0,0,0,0,0,1,31.5,0
MPLAD104398,Gujarat,Ahmedabad,MP_002,Vendor_092,634674.1,628915.3,0.9909263667762715,0,0,0,0,0,-1,56.1,1
MPLAD104399,Assam,Dibrugarh,MP_075,Vendor_003,1256955.93,1256955.93,1.0,0,0,0,0,0,1,34.5,0
MPLAD104400,Maharashtra,Pune,MP_014,Vendor_082,394769.36,394769.36,1.0,0,0,0,0,0,1,29.3,0
MPLAD104401,Tamil Nadu,Coimbatore,MP_078,Vendor_089,2179872.07,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104402,Madhya Pradesh,Indore,MP_038,Vendor_058,2020595.1,800143.76,0.3959941108438796,0,0,0,0,0,1,27.6,0
MPLAD104403,Jharkhand,Jamshedpur,MP_046,Vendor_014,369678.51,315121.73,0.8524210130580757,0,0,0,0,0,1,16.9,0
MPLAD104404,Bihar,Patna,MP_120,Vendor_005,1611458.48,918450.24,0.569949676891458,0,0,0,0,0,1,16.1,0
MPLAD104405,Odisha,Rourkela,MP_013,Vendor_118,1607824.81,866901.11,0.5391763484480625,0,0,0,0,0,1,11.4,0
MPLAD104406,West Bengal,Siliguri,MP_071,Vendor_114,1712300.41,707335.25,0.4130906270121141,0,0,0,0,0,1,12.2,0
MPLAD104407,West Bengal,Siliguri,MP_111,Vendor_072,1892217.83,677405.39,0.3579954586940976,0,0,0,0,0,1,14.8,0
MPLAD104408,Bihar,Patna,MP_028,Vendor_112,718534.44,328294.18,0.45689414692495467,0,0,0,0,0,1,16.3,0
MPLAD104409,Punjab,Amritsar,MP_064,Vendor_040,808822.98,505049.93,0.6244257921554108,0,0,0,0,0,1,13.3,0
MPLAD104410,Kerala,Kochi,MP_085,Vendor_056,698787.01,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD104411,Uttar Pradesh,Varanasi,MP_096,Vendor_119,1336294.3,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD104412,West Bengal,Kolkata,MP_054,Vendor_046,2000000.0,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104413,Assam,Guwahati,MP_024,Vendor_017,984541.02,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104414,Bihar,Patna,MP_120,Vendor_042,1805975.96,896114.86,0.4961942350550447,0,0,0,0,0,1,13.1,0
MPLAD104415,Assam,Silchar,MP_076,Vendor_017,1782086.89,1641135.56,0.9209065894648942,0,0,0,0,0,1,26.9,0
MPLAD104416,Gujarat,Surat,MP_122,Vendor_083,1002206.67,1002206.67,1.0,0,0,0,0,0,-1,76.3,1
MPLAD104417,Haryana,Panipat,MP_026,Vendor_044,921012.98,294001.0,0.31921482800383555,0,0,0,0,0,1,17.5,0
MPLAD104418,Kerala,Thiruvananthapuram,MP_134,Vendor_093,2804512.45,86473.72,0.030833780039022467,0,1,0,0,0,1,85.0,1
MPLAD104419,Jharkhand,Ranchi,MP_107,Vendor_001,2556062.58,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD104420,Punjab,Jalandhar,MP_114,Vendor_053,3217200.93,3185298.34,0.9900837433862111,0,0,0,0,0,1,34.1,0
MPLAD104421,Chhattisgarh,Bilaspur,MP_103,Vendor_060,1962652.85,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD104422,Maharashtra,Nashik,MP_011,Vendor_054,1885932.36,1479009.09,0.7842323093708409,0,0,0,0,0,-1,49.8,1
MPLAD104423,Punjab,Jalandhar,MP_144,Vendor_023,2598057.35,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104424,Telangana,Hyderabad,MP_142,Vendor_119,294211.19,203771.79,0.6926038061298756,0,0,0,0,0,-1,42.5,1
MPLAD104425,Odisha,Rourkela,MP_013,Vendor_047,2701921.07,1107190.86,0.4097791280039132,0,0,0,0,0,1,30.9,0
MPLAD104426,West Bengal,Kolkata,MP_001,Vendor_002,2382116.78,507639.1,0.21310420390053253,0,0,0,0,0,1,16.5,0
MPLAD104427,Odisha,Cuttack,MP_017,Vendor_100,1527096.76,1243639.11,0.8143813428037134,0,0,0,0,0,-1,40.8,1
MPLAD104428,Tamil Nadu,Chennai,MP_066,Vendor_019,1148165.25,276624.41,0.24092734909021152,0,0,0,0,0,1,16.1,0
MPLAD104429,Madhya Pradesh,Bhopal,MP_033,Vendor_017,635904.52,294664.26,0.4633781499147073,0,0,0,0,0,1,16.3,0
MPLAD104430,Chhattisgarh,Raipur,MP_048,Vendor_115,882080.75,786252.17,0.8913607626059179,0,0,0,0,0,1,35.8,0
MPLAD104431,Punjab,Ludhiana,MP_030,Vendor_115,1335266.62,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104432,Tamil Nadu,Madurai,MP_042,Vendor_014,541710.11,644573.58,1.1898865612827496,0,0,1,0,0,-1,90.0,1
MPLAD104433,Gujarat,Surat,MP_097,Vendor_103,1315957.25,327936.08,0.24919964535322103,0,0,0,0,0,1,36.5,0
MPLAD104434,West Bengal,Kolkata,MP_054,Vendor_100,619753.76,576298.07,0.9298823293948227,0,0,0,0,0,1,24.3,0
MPLAD104435,Madhya Pradesh,Bhopal,MP_033,Vendor_024,975935.12,296813.49,0.30413239970296385,0,0,0,0,0,1,15.2,0
MPLAD104436,Punjab,Amritsar,MP_064,Vendor_076,718459.52,91209.22,0.12695109113454298,0,0,0,0,0,1,32.8,0
MPLAD104437,Assam,Silchar,MP_016,Vendor_005,1736086.17,359467.82,0.2070564389093659,0,0,0,0,0,1,21.8,0
MPLAD104438,Bihar,Bhagalpur,MP_147,Vendor_008,1640581.07,920013.1,0.5607849053140666,0,0,0,0,0,1,27.3,0
MPLAD104439,Jharkhand,Ranchi,MP_109,Vendor_071,995556.08,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104440,Gujarat,Ahmedabad,MP_002,Vendor_063,931769.61,875483.07,0.9395917838530922,0,0,0,0,0,1,36.2,0
MPLAD104441,Madhya Pradesh,Bhopal,MP_084,Vendor_118,489950.3,214878.41,0.4385718510632609,0,0,0,0,0,-1,55.5,1
MPLAD104442,Bihar,Patna,MP_028,Vendor_035,676899.79,624585.61,0.9227150299455699,0,0,0,0,0,-1,49.3,1
MPLAD104443,Tamil Nadu,Chennai,MP_066,Vendor_013,1041131.1,445928.93,0.4283119868381609,0,0,0,0,0,1,11.4,0
MPLAD104444,Jharkhand,Jamshedpur,MP_031,Vendor_075,1119030.79,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD104445,West Bengal,Siliguri,MP_032,Vendor_039,2826111.25,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD104446,Haryana,Gurugram,MP_091,Vendor_111,524420.18,471306.2,0.8987186572416034,0,0,0,0,0,1,27.0,0
MPLAD104447,Odisha,Cuttack,MP_079,Vendor_007,1048807.55,219359.83,0.20915165036712405,0,0,0,0,0,1,20.4,0
MPLAD104448,Tamil Nadu,Madurai,MP_125,Vendor_046,1951858.22,191791.21,0.09826083064578328,0,0,0,0,0,1,24.7,0
MPLAD104449,Uttar Pradesh,Lucknow,MP_049,Vendor_078,700604.22,165542.37,0.23628514541348325,0,0,0,0,0,1,35.0,0
MPLAD104450,Telangana,Hyderabad,MP_140,Vendor_024,4563676.9,652263.37,0.1429249669274352,0,0,0,0,0,1,25.5,0
MPLAD104451,Odisha,Rourkela,MP_013,Vendor_025,3984439.09,3315631.42,0.8321450887080821,0,0,0,0,0,1,24.8,0
MPLAD104452,Punjab,Jalandhar,MP_045,Vendor_098,1136438.39,226820.84,0.19958920958310816,0,0,0,0,0,-1,39.0,1
MPLAD104453,Madhya Pradesh,Indore,MP_150,Vendor_102,639782.44,373091.14,0.5831531418711648,0,0,0,0,0,1,17.8,0
MPLAD104454,Assam,Silchar,MP_088,Vendor_094,2108343.29,1107744.96,0.5254101479840125,0,0,0,0,0,1,12.3,0
MPLAD104455,Tamil Nadu,Madurai,MP_145,Vendor_003,1305681.12,1261023.84,0.9657977133038425,0,0,0,0,0,1,25.7,0
MPLAD104456,Madhya Pradesh,Bhopal,MP_033,Vendor_010,1074369.22,657639.78,0.6121171081204282,0,0,0,0,0,1,22.3,0
MPLAD104457,Gujarat,Ahmedabad,MP_002,Vendor_104,1042652.47,254328.77,0.24392477581720015,0,0,0,0,0,1,16.1,0
MPLAD104458,Telangana,Hyderabad,MP_142,Vendor_012,841417.53,933540.99,1.109486024138337,0,0,1,0,0,1,90.0,1
MPLAD104459,Bihar,Patna,MP_028,Vendor_077,447066.81,188422.51,0.4214638747170697,0,0,0,0,0,1,10.9,0
MPLAD104460,Haryana,Gurugram,MP_138,Vendor_074,938435.26,114364.31,0.12186702149277724,0,0,0,0,0,1,25.4,0
MPLAD104461,Uttar Pradesh,Varanasi,MP_007,Vendor_097,584497.6,67947.86,0.11625002395219416,0,0,0,0,0,-1,65.1,1
MPLAD104462,Kerala,Kochi,MP_086,Vendor_050,277628.62,60562.21,0.21814109078523677,0,0,0,0,0,-1,43.2,1
MPLAD104463,Odisha,Cuttack,MP_039,Vendor_096,1148175.76,870100.22,0.7578109992498012,0,0,0,0,0,1,6.4,0
MPLAD104464,Maharashtra,Mumbai,MP_061,Vendor_050,1157713.62,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104465,Assam,Dibrugarh,MP_117,Vendor_076,1774990.87,1626422.54,0.9162991018652394,0,0,0,0,0,1,17.0,0
MPLAD104466,Gujarat,Surat,MP_097,Vendor_043,5247406.75,936850.59,0.17853591967117852,0,0,0,0,0,1,16.7,0
MPLAD104467,Odisha,Cuttack,MP_010,Vendor_073,2905597.67,2448378.37,0.8426419098828642,0,0,0,0,0,1,22.5,0
MPLAD104468,Maharashtra,Mumbai,MP_061,Vendor_067,1032413.38,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104469,Assam,Guwahati,MP_148,Vendor_050,631360.44,614743.93,0.9736814203943474,0,0,0,0,0,1,17.0,0
MPLAD104470,Bihar,Bhagalpur,MP_110,Vendor_098,1491211.91,1297740.21,0.8702587481345961,0,0,0,0,0,1,13.7,0
MPLAD104471,Jharkhand,Jamshedpur,MP_118,Vendor_101,720958.17,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104472,West Bengal,Kolkata,MP_001,Vendor_019,569000.11,136639.36,0.24013942633508453,0,0,0,0,0,1,34.7,0
MPLAD104473,Rajasthan,Jodhpur,MP_099,Vendor_071,989733.65,882166.03,0.8913165981574942,0,0,0,0,0,1,17.8,0
MPLAD104474,Assam,Silchar,MP_016,Vendor_040,993239.57,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104475,Tamil Nadu,Coimbatore,MP_128,Vendor_016,2781478.63,2575487.59,0.9259418937185938,0,0,0,0,0,1,24.3,0
MPLAD104476,Chhattisgarh,Bilaspur,MP_081,Vendor_036,1920438.18,844893.88,0.43994849133857566,0,0,0,0,0,1,30.8,0
MPLAD104477,Chhattisgarh,Bilaspur,MP_130,Vendor_002,2743729.02,996845.36,0.36331771568316173,0,0,0,0,0,1,15.9,0
MPLAD104478,Maharashtra,Nashik,MP_068,Vendor_120,2053799.86,547517.28,0.26658745609224066,0,0,0,0,0,1,12.5,0
MPLAD104479,West Bengal,Kolkata,MP_056,Vendor_071,569028.42,455079.66,0.7997485608891027,0,0,0,0,0,-1,66.6,1
MPLAD104480,Haryana,Gurugram,MP_126,Vendor_113,1852189.57,1816965.53,0.9809824865820834,0,0,0,0,0,1,33.0,0
MPLAD104481,Maharashtra,Nashik,MP_068,Vendor_054,980795.43,423111.3,0.4313960761419942,0,0,0,0,0,-1,58.5,1
MPLAD104482,Gujarat,Ahmedabad,MP_021,Vendor_038,2050851.01,1880608.28,0.9169892258531253,0,0,0,0,0,1,29.7,0
MPLAD104483,Rajasthan,Udaipur,MP_052,Vendor_074,1590978.84,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104484,Andhra Pradesh,Guntur,MP_036,Vendor_073,978485.22,319401.52,0.3264244706731493,0,0,0,0,0,1,26.0,0
MPLAD104485,Tamil Nadu,Madurai,MP_136,Vendor_041,1395664.0,497243.28,0.3562772128535235,0,0,0,0,0,1,7.3,0
MPLAD104486,Punjab,Jalandhar,MP_146,Vendor_067,1283072.62,568805.29,0.44331496217260097,0,0,0,0,0,1,18.5,0
MPLAD104487,Haryana,Faridabad,MP_137,Vendor_101,799163.02,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104488,Rajasthan,Jodhpur,MP_063,Vendor_054,706955.66,0.0,0.0,0,0,0,0,1,-1,61.7,1
MPLAD104489,Maharashtra,Mumbai,MP_105,Vendor_089,681270.54,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104490,Kerala,Kochi,MP_008,Vendor_014,1391941.74,1166256.71,0.8378631637269531,0,0,0,0,0,1,37.9,0
MPLAD104491,Assam,Guwahati,MP_024,Vendor_036,809169.16,127611.41,0.1577067148728209,0,0,0,0,0,1,25.3,0
MPLAD104492,Maharashtra,Nashik,MP_011,Vendor_030,3402007.42,2078908.77,0.6110829617179377,0,0,0,0,0,1,22.3,0
MPLAD104493,Andhra Pradesh,Vijayawada,MP_116,Vendor_053,765432.42,419821.24,0.5484759059460794,0,0,0,0,0,1,30.4,0
MPLAD104494,Kerala,Thiruvananthapuram,MP_102,Vendor_097,1825666.19,1619228.8,0.8869248983572403,0,0,0,0,0,-1,67.5,1
MPLAD104495,Rajasthan,Udaipur,MP_044,Vendor_023,1835228.11,1078890.09,0.5878779232517314,0,0,0,0,0,1,12.0,0
MPLAD104496,Telangana,Hyderabad,MP_140,Vendor_005,1745329.8,687270.52,0.3937768781579275,0,0,0,0,0,1,18.5,0
MPLAD104497,Telangana,Hyderabad,MP_041,Vendor_080,951807.27,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD104498,Karnataka,Mysuru,MP_034,Vendor_079,2963637.29,1544619.86,0.5211905873947213,0,0,0,0,0,1,35.3,0
MPLAD104499,Kerala,Kochi,MP_022,Vendor_069,2228087.11,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104500,Assam,Guwahati,MP_024,Vendor_081,1181294.77,396659.45,0.3357836334109902,0,0,0,0,0,1,38.0,0
MPLAD104501,Punjab,Ludhiana,MP_030,Vendor_055,250460.14,55772.37,0.2226796247897969,0,0,0,0,0,1,27.4,0
MPLAD104502,West Bengal,Kolkata,MP_056,Vendor_057,1131884.72,452232.86,0.39953968103748233,0,0,0,0,0,1,29.9,0
MPLAD104503,Assam,Silchar,MP_088,Vendor_002,2070915.27,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104504,Rajasthan,Jaipur,MP_004,Vendor_011,1783243.21,735303.25,0.41234041765957435,0,0,0,0,0,-1,63.1,1
MPLAD104505,Assam,Dibrugarh,MP_117,Vendor_006,4756858.73,4516485.91,0.9494681608928083,0,0,0,0,0,1,28.4,0
MPLAD104506,Chhattisgarh,Bilaspur,MP_094,Vendor_041,826291.3,686999.52,0.83142533389859,0,0,0,0,0,1,25.0,0
MPLAD104507,Chhattisgarh,Raipur,MP_113,Vendor_072,629913.94,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104508,Kerala,Kochi,MP_082,Vendor_096,1562913.56,895776.2,0.5731450688802009,0,0,0,0,0,1,20.8,0
MPLAD104509,West Bengal,Kolkata,MP_001,Vendor_039,3394885.54,1504274.68,0.44310026428755533,0,0,0,0,0,1,24.7,0
MPLAD104510,Assam,Dibrugarh,MP_117,Vendor_106,1163463.83,86722.21,0.07453795104227692,0,0,0,0,0,1,19.5,0
MPLAD104511,Karnataka,Mysuru,MP_019,Vendor_049,2037314.33,2037314.33,1.0,0,0,0,0,0,-1,47.1,1
MPLAD104512,Maharashtra,Mumbai,MP_067,Vendor_103,3939004.39,3779148.69,0.9594172323326605,0,0,0,0,0,-1,46.4,1
MPLAD104513,Odisha,Cuttack,MP_010,Vendor_104,1097566.51,1024005.25,0.9329778566221012,0,0,0,0,0,-1,48.5,1
MPLAD104514,Haryana,Panipat,MP_026,Vendor_020,1343499.79,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104515,Kerala,Thiruvananthapuram,MP_134,Vendor_068,13994680.06,9471487.85,0.6767920244973431,0,0,0,0,0,-1,51.5,1
MPLAD104516,Odisha,Rourkela,MP_090,Vendor_019,743079.67,215341.77,0.2897963417570016,0,0,0,0,0,1,21.1,0
MPLAD104517,Bihar,Patna,MP_120,Vendor_084,1641057.21,1303899.47,0.7945484545295042,0,0,0,0,0,-1,53.8,1
MPLAD104518,Gujarat,Ahmedabad,MP_047,Vendor_099,432858.15,173855.56,0.4016455737289456,0,0,0,0,0,1,25.1,0
MPLAD104519,Tamil Nadu,Madurai,MP_042,Vendor_062,2342817.86,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104520,Tamil Nadu,Coimbatore,MP_078,Vendor_065,842496.28,475796.22,0.5647457814294443,0,0,0,0,0,1,10.1,0
MPLAD104521,West Bengal,Kolkata,MP_089,Vendor_098,254140.13,126233.56,0.4967084891315669,0,0,0,0,0,1,36.1,0
MPLAD104522,Tamil Nadu,Madurai,MP_125,Vendor_054,580567.75,331389.91,0.5708031663832516,0,0,0,0,0,-1,42.2,1
MPLAD104523,Haryana,Gurugram,MP_003,Vendor_019,806967.79,507997.91,0.6295144816127047,0,0,0,0,0,1,15.2,0
MPLAD104524,Assam,Guwahati,MP_133,Vendor_005,1398603.19,1301456.22,0.9305400054178341,0,0,0,0,0,1,25.6,0
MPLAD104525,Maharashtra,Pune,MP_014,Vendor_018,868135.86,469707.38,0.5410528485714207,0,0,0,0,0,1,24.5,0
MPLAD104526,Kerala,Kochi,MP_073,Vendor_087,1823299.67,434113.26,0.23809210693270186,0,0,0,0,0,1,21.0,0
MPLAD104527,Tamil Nadu,Coimbatore,MP_037,Vendor_086,933814.45,482031.35,0.5161960708575456,0,0,0,0,0,1,12.8,0
MPLAD104528,Kerala,Kochi,MP_108,Vendor_019,925214.18,0.0,0.0,0,0,0,0,1,-1,61.7,1
MPLAD104529,Haryana,Panipat,MP_026,Vendor_012,1605542.45,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104530,Punjab,Amritsar,MP_098,Vendor_042,475649.87,274342.33,0.5767736885957733,0,0,0,0,0,1,36.3,0
MPLAD104531,Assam,Silchar,MP_088,Vendor_079,1739835.07,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD104532,Punjab,Jalandhar,MP_144,Vendor_062,908086.31,246001.29,0.27090078034542775,0,0,0,0,0,1,25.0,0
MPLAD104533,Punjab,Ludhiana,MP_101,Vendor_037,851748.02,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104534,Tamil Nadu,Chennai,MP_135,Vendor_084,4727673.83,4689489.93,0.9919233218337314,0,0,0,0,0,-1,70.9,1
MPLAD104535,Haryana,Gurugram,MP_138,Vendor_023,822024.04,476945.09,0.5802082016968749,0,0,0,0,0,1,13.6,0
MPLAD104536,West Bengal,Siliguri,MP_071,Vendor_089,380102.86,140671.44,0.370087823069787,0,0,0,0,0,-1,56.5,1
MPLAD104537,Gujarat,Vadodara,MP_040,Vendor_001,3970326.54,3460860.39,0.8716815493971939,0,0,0,0,0,1,27.7,0
MPLAD104538,Kerala,Kochi,MP_022,Vendor_006,351423.98,150383.71,0.4279267168962118,0,0,0,0,0,1,28.1,0
MPLAD104539,Telangana,Hyderabad,MP_140,Vendor_025,1175700.99,968393.21,0.8236730412211356,0,0,0,0,0,1,29.7,0
MPLAD104540,Odisha,Rourkela,MP_090,Vendor_027,1685738.53,1664677.42,0.9875063008733626,0,0,0,0,0,1,30.7,0
MPLAD104541,Gujarat,Ahmedabad,MP_095,Vendor_090,1985490.66,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104542,Odisha,Cuttack,MP_039,Vendor_083,649020.41,186641.34,0.2875739146631768,0,0,0,0,0,1,10.6,0
MPLAD104543,West Bengal,Kolkata,MP_089,Vendor_054,1768284.02,0.0,0.0,0,0,0,0,1,-1,60.0,1
MPLAD104544,Tamil Nadu,Chennai,MP_135,Vendor_079,1604638.87,694273.27,0.43266636685673704,0,0,0,0,0,1,15.5,0
MPLAD104545,Assam,Dibrugarh,MP_075,Vendor_049,2297693.5,1988173.93,0.8652911843986154,0,0,0,0,0,1,34.0,0
MPLAD104546,Chhattisgarh,Bilaspur,MP_080,Vendor_107,694364.42,309081.36,0.4451284528662917,0,0,0,0,0,1,28.9,0
MPLAD104547,Haryana,Faridabad,MP_055,Vendor_024,745284.72,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104548,Assam,Silchar,MP_016,Vendor_026,582951.03,338789.96,0.5811636699569773,0,0,0,0,0,1,29.8,0
MPLAD104549,Rajasthan,Jaipur,MP_121,Vendor_006,412326.18,205106.34,0.49743710185950357,0,0,0,0,0,1,16.3,0
MPLAD104550,Punjab,Amritsar,MP_098,Vendor_103,810511.27,720163.11,0.8885294216821932,0,0,0,0,0,1,37.3,0
MPLAD104551,Maharashtra,Mumbai,MP_061,Vendor_021,1024833.93,377390.86,0.36824586789393277,0,0,0,0,0,1,38.8,0
MPLAD104552,Jharkhand,Jamshedpur,MP_118,Vendor_047,1846421.68,1504946.42,0.8150610644909672,0,0,0,0,0,-1,60.2,1
MPLAD104553,Maharashtra,Mumbai,MP_105,Vendor_057,837238.84,824574.01,0.9848730978605819,0,0,0,0,0,1,33.0,0
MPLAD104554,Jharkhand,Ranchi,MP_051,Vendor_063,3123530.89,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104555,Haryana,Gurugram,MP_091,Vendor_001,933405.52,846156.77,0.9065264259418564,0,0,0,0,0,1,16.6,0
MPLAD104556,Kerala,Kochi,MP_108,Vendor_062,633726.49,79554.93,0.12553511847043036,0,0,0,0,0,1,32.6,0
MPLAD104557,Maharashtra,Nashik,MP_011,Vendor_043,1408522.43,1408522.43,1.0,0,0,0,0,0,-1,65.1,1
MPLAD104558,Jharkhand,Ranchi,MP_051,Vendor_065,1304615.57,718639.67,0.5508440084001144,0,0,0,0,0,1,3.9,0
MPLAD104559,Chhattisgarh,Bilaspur,MP_080,Vendor_101,2313417.78,736017.07,0.3181513846582436,0,0,0,0,0,1,12.1,0
MPLAD104560,Jharkhand,Ranchi,MP_051,Vendor_046,535737.83,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104561,Karnataka,Mysuru,MP_062,Vendor_054,789035.18,284026.62,0.35996699158585044,0,0,0,0,0,-1,39.1,1
MPLAD104562,Bihar,Gaya,MP_072,Vendor_117,473512.84,0.0,0.0,0,0,0,0,1,1,60.0,1
MPLAD104563,Andhra Pradesh,Vijayawada,MP_116,Vendor_077,1610767.73,860718.85,0.5343531745573273,0,0,0,0,0,1,35.4,0
MPLAD104564,Punjab,Amritsar,MP_012,Vendor_010,2664367.91,2246519.77,0.8431717562609437,0,0,0,0,0,-1,62.1,1
MPLAD104565,Tamil Nadu,Coimbatore,MP_078,Vendor_039,2760376.18,2692023.23,0.9752378134200534,0,0,0,0,0,-1,39.9,1
MPLAD104566,Kerala,Thiruvananthapuram,MP_102,Vendor_111,5014199.31,0.0,0.0,0,1,0,0,1,1,85.0,1
MPLAD104567,Assam,Dibrugarh,MP_117,Vendor_029,4542007.02,553488.21,0.1218598314715947,0,0,0,0,0,1,11.0,0
MPLAD104568,Bihar,Bhagalpur,MP_070,Vendor_094,1341132.8,877278.32,0.6541323275368405,0,0,0,0,0,1,9.3,0
MPLAD104569,West Bengal,Kolkata,MP_009,Vendor_012,866359.2,0.0,0.0,0,0,0,0,1,1,60.0,1
